2024/10/05 02:16:23 [warn] 184#184: 512 worker_connections are not enough, reusing connections
2024/10/05 02:16:23 [alert] 184#184: 512 worker_connections are not enough
2024/10/05 02:16:23 [error] 183#183: *874 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 02:17:27 [error] 184#184: *878 open() "/var/www/html/cdn-cgi/trace" failed (2: No such file or directory), client: 152.42.247.210, server: localhost-nginx-proxy-manager, request: "GET /cdn-cgi/trace HTTP/1.1", host: "speed.cloudflare.com"
2024/10/05 03:01:24 [error] 176#176: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 107.197.155.85, server: nginxproxymanager, request: "GET /api/ HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "20.81.47.192:81", referrer: "http://20.81.47.192:81/nginx/proxy"
2024/10/05 03:29:38 [error] 184#184: *1 connect() failed (111: Connection refused) while connecting to upstream, client: 107.197.155.85, server: nginxproxymanager, request: "GET /api/ HTTP/1.1", upstream: "http://127.0.0.1:3000/", host: "20.81.47.192:81", referrer: "http://20.81.47.192:81/nginx/proxy"
2024/10/05 03:35:59 [alert] 215#215: *64 open socket #4 left in connection 8
2024/10/05 03:35:59 [alert] 215#215: *78 open socket #5 left in connection 10
2024/10/05 03:35:59 [alert] 215#215: aborting
2024/10/05 05:25:31 [warn] 221#221: 512 worker_connections are not enough, reusing connections
2024/10/05 05:25:31 [alert] 221#221: 512 worker_connections are not enough
2024/10/05 05:25:31 [error] 222#222: *1051 recv() failed (104: Connection reset by peer) while reading response header from upstream, client: 127.0.0.1, server: localhost-nginx-proxy-manager, request: "GET /favicon.ico HTTP/1.1", upstream: "http://127.0.0.1:80/favicon.ico", host: "20.81.47.192", referrer: "http://20.81.47.192/"
2024/10/05 05:26:27 [alert] 232#232: *1060 open socket #23 left in connection 10
2024/10/05 05:26:27 [alert] 232#232: aborting
2024/10/05 05:34:06 [warn] 156#156: could not build optimal proxy_headers_hash, you should increase either proxy_headers_hash_max_size: 512 or proxy_headers_hash_bucket_size: 64; ignoring proxy_headers_hash_bucket_size
2024/10/05 06:04:40 [error] 203#203: *524 open() "/var/www/html/GponForm/diag_Form" failed (2: No such file or directory), client: 117.253.3.109, server: localhost-nginx-proxy-manager, request: "POST /GponForm/diag_Form?images/ HTTP/1.1", host: "127.0.0.1:80"
2024/10/05 06:06:13 [error] 203#203: *532 open() "/var/www/html/phpMyAdmin-5.1.3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.1.3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:13 [error] 203#203: *533 open() "/var/www/html/PMA/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /PMA/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:13 [error] 203#203: *534 open() "/var/www/html/sql/phpmyadmin5/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpmyadmin5/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:13 [error] 203#203: *535 open() "/var/www/html/phpMyAdmin-5.2.1-english/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.2.1-english/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:14 [error] 203#203: *536 open() "/var/www/html/mysql/dbadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/dbadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:14 [error] 203#203: *537 open() "/var/www/html/database/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /database/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:14 [error] 203#203: *538 open() "/var/www/html/db/phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:14 [error] 203#203: *539 open() "/var/www/html/mysqladmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysqladmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:14 [error] 203#203: *540 open() "/var/www/html/phpMyAdmin6.0/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin6.0/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:15 [error] 203#203: *541 open() "/var/www/html/mysql/pMA/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/pMA/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:15 [error] 203#203: *542 open() "/var/www/html/phppma/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phppma/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:15 [error] 203#203: *543 open() "/var/www/html/administrator/web/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /administrator/web/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:15 [error] 203#203: *544 open() "/var/www/html/phpmyadmin2018/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2018/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:16 [error] 203#203: *545 open() "/var/www/html/db/webadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/webadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:16 [error] 203#203: *546 open() "/var/www/html/db/webdb/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/webdb/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:16 [error] 203#203: *547 open() "/var/www/html/phpmyadmin2017/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin2017/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:16 [error] 203#203: *548 open() "/var/www/html/phpMyAdmin_/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin_/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:16 [error] 203#203: *549 open() "/var/www/html/2phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /2phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:17 [error] 203#203: *550 open() "/var/www/html/phpmy/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmy/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:17 [error] 203#203: *551 open() "/var/www/html/sql/sql-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/sql-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:17 [error] 203#203: *552 open() "/var/www/html/sql/phpMyAdmin2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpMyAdmin2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:17 [error] 203#203: *553 open() "/var/www/html/db/db-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/db-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:17 [error] 203#203: *554 open() "/var/www/html/db/phpmyadmin4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpmyadmin4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:18 [error] 203#203: *555 open() "/var/www/html/phpMyAdmin-5.2.0/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.2.0/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:18 [error] 203#203: *556 open() "/var/www/html/phpmyadmin_/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpmyadmin_/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:18 [error] 203#203: *557 open() "/var/www/html/shopdb/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /shopdb/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:18 [error] 203#203: *558 open() "/var/www/html/phpMyAdmin-4.9.10-all-languages/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-4.9.10-all-languages/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:19 [error] 203#203: *559 open() "/var/www/html/phpMyAdmin-4.9.7/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-4.9.7/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:19 [error] 203#203: *560 open() "/var/www/html/MyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /MyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:19 [error] 203#203: *561 open() "/var/www/html/sql/phpmanager/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/phpmanager/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:19 [error] 203#203: *562 open() "/var/www/html/phpMyAdmin2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:20 [error] 203#203: *563 open() "/var/www/html/mysql/pma/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/pma/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:20 [error] 203#203: *564 open() "/var/www/html/_phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /_phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:20 [error] 203#203: *565 open() "/var/www/html/administrator/phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /administrator/phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:20 [error] 203#203: *566 open() "/var/www/html/1phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /1phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:20 [error] 203#203: *567 open() "/var/www/html/__phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /__phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:21 [error] 203#203: *568 open() "/var/www/html/dbadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /dbadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:21 [error] 203#203: *569 open() "/var/www/html/db/myadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/myadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:21 [error] 203#203: *570 open() "/var/www/html/php-my-admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /php-my-admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:21 [error] 203#203: *571 open() "/var/www/html/sql/php-myadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /sql/php-myadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:22 [error] 203#203: *572 open() "/var/www/html/phpMyAdmin5.1/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin5.1/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:22 [error] 203#203: *573 open() "/var/www/html/admin/phpmyadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/phpmyadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:22 [error] 203#203: *574 open() "/var/www/html/phpMyAdmin5.2/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin5.2/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:22 [error] 203#203: *575 open() "/var/www/html/phpMyAdmin6/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin6/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:22 [error] 203#203: *576 open() "/var/www/html/phpMyAdmin-5.2.1/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5.2.1/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:23 [error] 203#203: *577 open() "/var/www/html/db/phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:23 [error] 203#203: *578 open() "/var/www/html/phpMyAdmin-5/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-5/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:23 [error] 203#203: *579 open() "/var/www/html/admin/web/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/web/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:23 [error] 203#203: *580 open() "/var/www/html/_phpMyAdmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /_phpMyAdmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:24 [error] 203#203: *581 open() "/var/www/html/admin/pma/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/pma/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:24 [error] 203#203: *582 open() "/var/www/html/db/phpMyAdmin-3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpMyAdmin-3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:24 [error] 203#203: *585 open() "/var/www/html/db/dbadmin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/dbadmin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:24 [error] 203#203: *586 open() "/var/www/html/admin/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /admin/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:25 [error] 203#203: *587 open() "/var/www/html/mysql/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /mysql/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:25 [error] 203#203: *588 open() "/var/www/html/phpMyAdmin3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:25 [error] 203#203: *589 open() "/var/www/html/db/phpmyadmin3/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /db/phpmyadmin3/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
2024/10/05 06:06:25 [error] 203#203: *590 open() "/var/www/html/phpMyAdmin-4/index.php" failed (2: No such file or directory), client: 185.116.60.189, server: localhost-nginx-proxy-manager, request: "GET /phpMyAdmin-4/index.php?lang=en HTTP/1.1", host: "20.81.47.192"
